,house_connection
14082,3.827234304018637
14083,3.82749638905067
14084,3.827758474082702
14085,3.6745921374490393
14086,3.827304775771695
14087,3.8268970879440887
14088,3.826489400116482
14089,3.8260817122888757
14090,3.8256740244612697
14091,3.8252663366336632
14092,3.8248586488060567
14093,3.8244509609784507
14094,3.8240432731508447
14095,3.8236355853232378
14096,3.8232278974956317
14097,3.8228202096680257
14098,3.8224125218404192
14099,3.822004834012813
14100,3.8215971461852063
14101,3.8211894583576003
14102,3.8207817705299942
14103,3.8203740827023878
14104,3.8199663948747813
14105,3.819558707047175
14106,3.819151019219569
14107,3.8187433313919623
14108,3.818335643564356
14109,3.81792795573675
14110,3.8175202679091433
14111,3.8171125800815373
14112,3.8167048922539313
14113,3.8162972044263244
14114,3.8158895165987183
14115,3.815481828771112
14116,3.815074140943506
14117,3.814666453115899
14118,3.814258765288293
14119,3.8139237623762368
14120,3.813867384973791
14121,3.8138382644146764
14122,3.8138091438555612
14123,3.813780023296447
14124,3.813750902737332
14125,3.8137217821782174
14126,3.8136926616191027
14127,3.8136635410599875
14128,3.813634420500873
14129,3.8136052999417585
14130,3.8135761793826437
14131,93.63444705882354
14132,61.21921793826442
14133,61.034388817705306
14134,61.16475969714618
14135,60.50873057658707
14136,59.52310145602796
14137,58.597472335468844
14138,57.77544321490972
14139,57.10421409435061
14140,56.504984973791494
14141,56.05255585323238
14142,55.72452673267327
14143,55.32649761211415
14144,54.93846849155504
14145,54.53723937099592
14146,54.14481025043681
14147,53.842381129877694
14148,53.512752009318575
14149,53.18512288875946
14150,52.931093768200355
14151,52.677864647641236
14152,52.449035527082124
14153,52.09247040186372
14154,52.01385928945836
14155,51.77982248107163
14156,51.581785672684916
14157,51.39494886429819
14158,51.200512055911474
14159,51.04207524752476
14160,50.92323843913803
14161,50.74360163075131
14162,50.598364822364594
14163,50.455928013977875
14164,50.28909120559115
14165,50.20185439720442
14166,50.051417588817706
14167,49.97538078043099
14168,49.908143972044265
14169,49.76410716365754
14170,49.68647035527082
14171,49.5924335468841
14172,49.49279673849738
14173,49.43155993011065
14174,49.364323121723935
14175,49.294686313337216
14176,49.23624950495049
14177,49.16501269656377
14178,49.06657588817705
14179,49.00773907979033
14180,48.968902271403614
14181,48.93366546301689
14182,48.88842865463017
14183,48.80039184624345
14184,48.739955037856724
14185,48.67231822947
14186,48.610681421083285
14187,48.556644612696566
14188,48.50429647058823
14189,48.499764472917875
14190,48.468434245777516
14191,48.41870401863716
14192,48.3361737914968
14193,48.294443564356435
14194,48.254313337216075
14195,48.22218311007571
14196,48.150452882935355
14197,48.11992265579499
14198,48.061392428654635
14199,48.07326220151427
14200,48.034331974373906
14201,47.97820174723354
14202,47.93127152009319
14203,47.893141292952826
14204,10.873351065812464
14205,3.8095808386721024
14206,3.810250611531741
14207,3.8109203843913804
14208,3.8115901572510196
14209,3.812259930110658
14210,3.8129297029702967
14211,3.813599475829936
14212,3.8142652486895745
14213,3.814939021549214
14214,3.815608794408852
14215,3.8162785672684914
14216,3.816944340128131
14217,3.8176181129877693
14218,3.8182878858474085
14219,3.818953658707047
14220,3.8196274315666865
14221,3.820297204426325
14222,3.668504915550378
14223,3.8239430984274896
14224,3.8267095515433898
14225,3.8294760046592895
14226,3.832242457775189
14227,3.835008910891089
14228,3.837775364006989
14229,3.840541817122889
14230,3.843308270238789
14231,3.8460747233546884
14232,3.848841176470588
14233,3.8516076295864883
14234,3.854374082702388
14235,3.857140535818288
14236,3.8599069889341884
14237,3.8626734420500877
14238,3.8654398951659874
14239,3.868206348281887
14240,3.8709728013977864
14241,3.8737392545136866
14242,3.8765057076295864
14243,3.8792721607454865
14244,3.8820386138613863
14245,3.8848050669772864
14246,3.8875715200931857
14247,3.8903379732090855
14248,3.8931044263249857
14249,3.8958708794408854
14250,3.8986373325567847
14251,3.901403785672685
14252,3.9041702387885846
14253,3.906936691904485
14254,3.909703145020385
14255,3.9124695981362847
14256,3.915090262085032
14257,3.914704892253931
14258,3.913132382061736
14259,3.91155987186954
14260,3.9099873616773446
14261,3.908414851485149
14262,3.906842341292953
14263,3.905269831100757
14264,3.9036933209085616
14265,3.902124810716366
14266,3.9005523005241702
14267,3.8989797903319743
14268,3.8974072801397783
14269,3.8958347699475833
14270,3.8942622597553873
14271,3.892689749563192
14272,3.8911172393709963
14273,3.8895447291788003
14274,3.8879722189866044
14275,3.8863997087944084
14276,3.8848271986022134
14277,3.8832546884100174
14278,3.881682178217822
14279,3.8801096680256255
14280,3.8785331578334303
14281,3.8769646476412345
14282,3.875392137449039
14283,3.8738196272568435
14284,3.8722471170646475
14285,3.8706746068724516
14286,3.8691020966802565
14287,3.8675295864880606
14288,3.8659570762958646
14289,3.864384566103669
14290,3.8628120559114736
14291,3.7070787070471756
14292,3.860742166569598
14293,3.8599267909143857
14294,3.859111415259173
14295,3.8582960396039603
14296,3.8574806639487473
14297,3.8566652882935353
14298,3.8558499126383223
14299,3.85503453698311
14300,3.854219161327897
14301,3.853403785672685
14302,3.8525884100174723
14303,3.8517730343622594
14304,3.850957658707047
14305,3.8501422830518344
14306,3.849326907396622
14307,3.848511531741409
14308,3.8476961560861964
14309,3.8468807804309844
14310,3.8460654047757714
14311,3.8452500291205585
14312,79.14487065346535
14313,62.53611927781013
14314,61.28210390215492
14315,61.149688526499716
14316,60.996073150844495
14317,60.14205777518928
14318,59.040842399534064
14319,58.14002702387886
14320,57.480011648223645
14321,56.97319627256844
14322,56.41358089691322
14323,55.97956552125801
14324,55.5643501456028
14325,55.11759836924869
14326,54.769128246942344
14327,54.38269143855562
14328,54.01745463016889
14329,53.70621782178218
14330,53.41338101339546
14331,53.14814420500874
14332,52.88490739662202
14333,52.64767058823529
14334,52.41123377984857
14335,52.16559697146185
14336,51.98196016307513
14337,51.8123233546884
14338,51.560686546301696
14339,51.361449737914974
14340,51.196212929528244
14341,51.05417612114152
14342,50.94293931275481
14343,50.79610250436808
14344,50.65286569598136
14345,50.51362888759464
14346,50.365592079207914
14347,50.2615552708212
14348,50.16951846243448
14349,50.04428165404775
14350,49.954244845661044
14351,49.80780803727432
14352,49.697771228887596
14353,49.60613442050087
14354,49.52809761211415
14355,49.45246080372743
14356,49.34762399534071
14357,49.301587186953995
14358,49.20875037856727
14359,48.97278341292953
14360,49.01865253348865
14361,48.96286406523005
14362,48.87267559697147
14363,48.83848712871287
14364,48.802298660454284
14365,48.752910192195685
14366,48.680321723937105
14367,48.60173325567851
14368,48.57554478741992
14369,48.50375631916133
14370,48.463167850902735
14371,48.42377938264414
14372,48.36079091438556
14373,48.334202446126966
14374,48.299213977868376
14375,48.25342550960979
14376,48.2292370413512
14377,48.2094485730926
14378,48.176060104834015
14379,48.119471636575426
14380,48.26088316831683
14381,49.259974700058244
14382,57.09002623179965
14383,65.72295776354106
14384,63.891889295282475
14385,64.82734082702387
14386,47.502912358765286
14387,20.6772238905067
14388,32.08903542224811
14389,40.85948695398952
14390,17.365690485730926
14391,19.946186017472336
14392,49.99771354921375
14393,24.469517080955153
14394,20.109995876528828
14395,54.37661279207921
14396,29.78027964356436
14397,10.958226495049505
14398,10.936545346534654
14399,10.919788198019804
14400,28.912139049504948
14401,86.3556939009901
14402,55.41621275247524
14403,5.544811603960395
14404,90.20124245544554
14405,74.6133613069307
14406,5.451232158415841
14407,92.80542300990099
14408,76.56330586138614
14409,5.378468712871287
14410,93.71176756435644
14411,96.52284641584157
14412,5.349969267326733
14413,82.39044011881188
14414,90.08920297029701
14415,11.354545821782176
14416,73.04682067326732
14417,95.66033552475247
14418,8.493574376237623
14419,70.48379722772277
14420,95.41948807920791
14421,16.268882930693067
14422,67.00336178217822
14423,95.52302863366336
14424,1091.8363394851485
14425,2058.7532583366337
14426,2016.387777188119
14427,2044.046268039604
14428,2053.417643520093
14429,2003.0980381083284
14430,2043.6670995690156
14431,2052.120193029703
14432,1994.4052624903902
14433,2050.6303319510776
14434,2052.0794174117646
14435,1987.052482872452
14436,2053.6615683331393
14437,2037.2346497938263
14438,1972.2277272545136
14439,2060.580808715201
14440,2058.577870175888
14441,1981.8949516365753
14442,2050.8520330972624
14443,2041.74911455795
14444,1990.8021920186372
14445,2050.2992454793243
14446,2031.7163349400116
14447,1995.969412400699
14448,2046.8225058613864
14449,2023.7035753220732
14450,2015.8886567827606
14451,2052.9017422434476
14452,2019.766811704135
14453,2014.8718971648225
14454,2046.8969746255095
14455,2011.0820440861967
14456,2032.583121546884
14457,2054.4561950075713
14458,2010.2652764682584
14459,2044.5503459289457
14460,2053.671435389633
14461,1980.1485008503203
14462,2068.5575635596974
14463,2059.241737232382
14464,2014.5335333884682
14465,2052.889329544554
14466,2023.2011297006406
14467,2024.6129178567269
14468,2060.660722012813
14469,1993.1605181688992
14470,2040.0083143249856
14471,2047.5681104810717
14472,2005.467898637158
14473,2062.691706793244
14474,2042.5794989493304
14475,1993.2873031054164
14476,2054.4990992615026
14477,2016.1588954175888
14478,2028.534683573675
14479,2057.1264797297613
14480,2000.3262758858473
14481,2049.9900560419337
14482,2046.1658561980198
14483,1976.817652354106
14484,2056.153460510192
14485,2047.5172526662782
14486,1993.0050288223647
14487,2052.552840978451
14488,2024.936629134537
14489,2024.1884292906232
14490,2057.7402014467093
14491,2024.9999976027955
14492,2037.6678057588817
14493,2058.011581914968
14494,2008.9553940710541
14495,2055.6711822271404
14496,2076.9056143832263
14497,2027.8568333348865
14498,2127.6613740500875
14499,2124.1948023762375
14500,2047.2119787023878
14501,2132.558775028538
14502,2135.666815354689
14503,2112.6547236808387
14504,2227.7355080069888
14505,2529.098204333139
14506,2762.769852659289
14507,3261.72766098544
14508,3421.0154453115906
14509,3479.5021656377403
14510,3519.863685963891
14511,3480.786006290041
14512,3482.631126616191
14513,3523.8386469423417
14514,2634.251683268492
14515,2149.802967594642
14516,2390.401451920792
14517,2059.9186762469426
14518,2102.8054485730927
14519,2117.923768899243
14520,2060.065689225393
14521,2104.2720095515433
14522,2111.896729877694
14523,2055.931450203844
14524,2115.971770529994
14525,2112.6944908561445
14526,2039.3420111822948
14527,2112.2259315084452
14528,2107.2318518345955
14529,2036.0585721607454
14530,2124.120092486896
14531,2105.0282516948164
14532,2046.9567822947001
14533,2110.507196039604
14534,2091.6868097845077
14535,2050.7488235294118
14536,2105.5636372743156
14537,2088.7968510192195
14538,2050.8624647641236
14539,2095.7372785090274
14540,2066.9796922539313
14541,2068.629705998835
14542,2107.042119743739
14543,2072.018933488643
14544,2068.336147233547
14545,2098.110160978451
14546,2061.4421747233546
14547,2093.4233884682585
14548,2098.664500879829
14549,2051.7410399580667
14550,2087.2075283696367
14551,2103.795742114541
14552,2045.6926411927782
14553,2108.013342937682
14554,2100.947184682586
14555,2359.94927042749
14556,3368.976712172394
14557,2095.0731099172976
14558,2035.1904196622013
14559,2124.555193407106
14560,2107.7843671520095
14561,2026.7791808969132
14562,2104.336394641817
14563,2095.141608386721
14564,2040.3180221316247
14565,2102.4155303902157
14566,2088.9673796156085
14567,2048.5165504950496
14568,2100.3153213744904
14569,2077.8008922539316
14570,2066.790463133372
14571,2103.540834012813
14572,2067.910004892254
14573,2056.5683757716947
14574,2093.4483466511356
14575,2054.8035175305763
14576,2072.949088410018
14577,2071.3126232894583
14578,2007.706530168899
14579,2039.8065010483404
14580,2048.186471927781
14581,1994.4224388072219
14582,2053.8344136866626
14583,2063.4183845661037
14584,1992.3263514455446
14585,2047.5503183249855
14586,2056.0702972044264
14587,1993.1702680838673
14588,2083.4942389633084
14589,2063.710369842749
14590,1985.96534072219
14591,2081.592231601631
14592,2071.483112070113
14593,2019.8181481550332
14594,2100.1530916372135
14595,2084.197154023504
14596,2024.2798416152734
14597,2091.135644111153
14598,2075.3748122508678
14599,2043.3740145275688
14600,2092.1734100610333
14601,2069.235121152855
14602,2047.7063784598497
14603,2097.129126890132
14604,2054.0400983341124
14605,2061.7993811753536
14606,2085.1257049481014
14607,2049.5360302003014
14608,2055.003516877159
14609,2066.8582339101813
14610,2018.9542019021071
14611,2062.0128443597864
14612,2073.595821666781
14613,2015.9815974943235
14614,2064.190404719126
14615,2065.6871641083126
14616,2004.088668702978
14617,2075.3700746675067
14618,2069.642936741625
14619,1993.3691605691672
14620,2077.6467446158877
14621,2063.458276607814
14622,1996.5003510654933
14623,2076.5630994957755
14624,2065.4498786109893
14625,1998.5971363015456
14626,2078.0565776633343
14627,2058.7858165045755
14628,2020.584622469104
14629,2074.6215763788387
14630,2035.1490213022712
14631,2044.5903395955672
14632,2058.656006710781
14633,1992.7181613876385
14634,2085.787830731301
14635,2083.571639989692
14636,1995.956520496374
14637,2069.7642630304526
14638,2042.907101893299
14639,2030.2316690849123
14640,2071.513973701183
14641,2016.5631516325222
14642,2052.7845370159166
14643,1521.078099714379
14644,59.91151331695136
14645,105.27666554966052
14646,130.66423882346558
14647,53.45059341233914
14648,116.92140882313049
14649,121.81615535720952
14650,41.1722595899187
14651,141.2853541239977
14652,131.7947753978028
14653,37.70157053462155
14654,1755.2956428221253
14655,2049.7576908904507
14656,2002.6408239450777
14657,2061.2661009449102
14658,2044.1114626570713
14659,2005.4526437664929
14660,2066.1542739718047
14661,2037.6664946976648
14662,2034.8092476974969
14663,2079.6136484781514
14664,2905.15541198416
14665,2577.9954785640507
14666,1681.2841630249202
14667,1636.5700007460646
14668,1640.01259375649
14669,1687.4003391420504
14670,1633.742361067161
14671,1590.0977829332849
14672,1682.8730255904857
14673,1620.5880027221237
14674,1657.5608315249942
14675,1690.93863098495
